Ticker;Maturity;AdjstdQt;Data_Referencia
DI1F28;03/01/2028;68032.5;21/10/2024
DI1J28;03/04/2028;65978.28;21/10/2024
DI1N28;03/07/2028;64027.71;21/10/2024
DI1V28;02/10/2028;62080.56;21/10/2024
DI1F29;02/01/2029;60355.25;21/10/2024
DI1J29;02/04/2029;58613.47;21/10/2024
DI1N29;02/07/2029;56865.33;21/10/2024
DI1V29;01/10/2029;55143.04;21/10/2024
DI1F30;02/01/2030;53513.76;21/10/2024
DI1F31;02/01/2031;47484.62;21/10/2024
DI1F32;02/01/2032;42186.9;21/10/2024
DI1F33;03/01/2033;37468.88;21/10/2024
DI1F34;02/01/2034;33384.56;21/10/2024
DI1F35;02/01/2035;29718.33;21/10/2024
DI1F36;02/01/2036;26453.56;21/10/2024
DI1F37;02/01/2037;23460.58;21/10/2024
DI1F38;04/01/2038;20845.76;21/10/2024
DI1F39;03/01/2039;18504.8;21/10/2024
DI1X24;01/11/2024;99679.13;22/10/2024
DI1Z24;02/12/2024;98892.86;22/10/2024
DI1F25;02/01/2025;97996.7;22/10/2024
DI1G25;03/02/2025;97043.29;22/10/2024
DI1H25;05/03/2025;96150.61;22/10/2024
DI1J25;01/04/2025;95297.3;22/10/2024
DI1K25;02/05/2025;94391.77;22/10/2024
DI1M25;02/06/2025;93439.5;22/10/2024
DI1N25;01/07/2025;92524.98;22/10/2024
DI1Q25;01/08/2025;91481.98;22/10/2024
DI1U25;01/09/2025;90535.73;22/10/2024
DI1V25;01/10/2025;89544.19;22/10/2024
DI1F26;02/01/2026;86723.21;22/10/2024
DI1J26;01/04/2026;84121.15;22/10/2024
DI1N26;01/07/2026;81635.86;22/10/2024
DI1V26;01/10/2026;79100.96;22/10/2024
DI1F27;04/01/2027;76807.5;22/10/2024
DI1J27;01/04/2027;74617.77;22/10/2024
DI1N27;01/07/2027;72362.51;22/10/2024
DI1V27;01/10/2027;70122.5;22/10/2024
DI1F28;03/01/2028;68044.17;22/10/2024
DI1J28;03/04/2028;66002.04;22/10/2024
DI1N28;03/07/2028;64068.98;22/10/2024
DI1V28;02/10/2028;62123.44;22/10/2024
DI1F29;02/01/2029;60402.11;22/10/2024
DI1J29;02/04/2029;58671.41;22/10/2024
DI1N29;02/07/2029;56918.49;22/10/2024
DI1V29;01/10/2029;55212.75;22/10/2024
DI1F30;02/01/2030;53583.5;22/10/2024
DI1F31;02/01/2031;47574.77;22/10/2024
DI1F32;02/01/2032;42249.91;22/10/2024
DI1F33;03/01/2033;37549.12;22/10/2024
DI1F34;02/01/2034;33481.82;22/10/2024
DI1F35;02/01/2035;29826.11;22/10/2024
DI1F36;02/01/2036;26557.64;22/10/2024
DI1F37;02/01/2037;23560.23;22/10/2024
DI1F38;04/01/2038;20940.73;22/10/2024
DI1F39;03/01/2039;18594.86;22/10/2024
DI1X24;01/11/2024;99719.18;23/10/2024
DI1Z24;02/12/2024;98932.45;23/10/2024
DI1F25;02/01/2025;98034.9;23/10/2024
DI1G25;03/02/2025;97080.13;23/10/2024
DI1H25;05/03/2025;96185.86;23/10/2024
DI1J25;01/04/2025;95328.83;23/10/2024
DI1K25;02/05/2025;94419.01;23/10/2024
DI1M25;02/06/2025;93463.04;23/10/2024
DI1N25;01/07/2025;92545.7;23/10/2024
DI1Q25;01/08/2025;91498.74;23/10/2024
DI1U25;01/09/2025;90549.9;23/10/2024
DI1V25;01/10/2025;89551.96;23/10/2024
DI1F26;02/01/2026;86722.4;23/10/2024
DI1J26;01/04/2026;84100.75;23/10/2024
DI1N26;01/07/2026;81597.81;23/10/2024
DI1V26;01/10/2026;79043.15;23/10/2024
DI1F27;04/01/2027;76727.6;23/10/2024
DI1J27;01/04/2027;74513.42;23/10/2024
DI1N27;01/07/2027;72257.52;23/10/2024
DI1V27;01/10/2027;70007.67;23/10/2024
DI1F28;03/01/2028;67924.19;23/10/2024
DI1J28;03/04/2028;65880.0;23/10/2024
DI1N28;03/07/2028;63942.08;23/10/2024
DI1V28;02/10/2028;61970.46;23/10/2024
DI1F29;02/01/2029;60240.27;23/10/2024
DI1J29;02/04/2029;58505.67;23/10/2024
DI1N29;02/07/2029;56751.7;23/10/2024
DI1V29;01/10/2029;55035.88;23/10/2024
DI1F30;02/01/2030;53397.31;23/10/2024
DI1F31;02/01/2031;47408.88;23/10/2024
DI1F32;02/01/2032;42085.92;23/10/2024
DI1F33;03/01/2033;37385.8;23/10/2024
DI1F34;02/01/2034;33324.4;23/10/2024
DI1F35;02/01/2035;29637.29;23/10/2024
DI1F36;02/01/2036;26371.89;23/10/2024
DI1F37;02/01/2037;23379.61;23/10/2024
DI1F38;04/01/2038;20766.35;23/10/2024
DI1F39;03/01/2039;18427.63;23/10/2024
DI1X24;01/11/2024;99759.29;24/10/2024
DI1Z24;02/12/2024;98973.12;24/10/2024
DI1F25;02/01/2025;98076.95;24/10/2024
DI1G25;03/02/2025;97125.36;24/10/2024
DI1H25;05/03/2025;96236.63;24/10/2024
DI1J25;01/04/2025;95389.18;24/10/2024
DI1K25;02/05/2025;94493.71;24/10/2024
DI1M25;02/06/2025;93546.14;24/10/2024
DI1N25;01/07/2025;92640.96;24/10/2024
DI1Q25;01/08/2025;91606.6;24/10/2024
DI1U25;01/09/2025;90670.11;24/10/2024
DI1V25;01/10/2025;89690.21;24/10/2024
DI1F26;02/01/2026;86904.98;24/10/2024
DI1J26;01/04/2026;84340.18;24/10/2024
DI1N26;01/07/2026;81884.8;24/10/2024
DI1V26;01/10/2026;79380.01;24/10/2024
DI1F27;04/01/2027;77103.6;24/10/2024
DI1J27;01/04/2027;74937.17;24/10/2024
DI1N27;01/07/2027;72712.7;24/10/2024
DI1V27;01/10/2027;70486.47;24/10/2024
DI1F28;03/01/2028;68400.9;24/10/2024
DI1J28;03/04/2028;66430.8;24/10/2024
DI1N28;03/07/2028;64468.53;24/10/2024
DI1V28;02/10/2028;62568.39;24/10/2024
DI1F29;02/01/2029;60794.85;24/10/2024
DI1J29;02/04/2029;59051.19;24/10/2024
DI1N29;02/07/2029;57319.0;24/10/2024
DI1V29;01/10/2029;55597.91;24/10/2024
DI1F30;02/01/2030;54012.66;24/10/2024
DI1F31;02/01/2031;47989.94;24/10/2024
DI1F32;02/01/2032;42699.38;24/10/2024
DI1F33;03/01/2033;38024.54;24/10/2024
DI1F34;02/01/2034;33943.1;24/10/2024
DI1F35;02/01/2035;30273.12;24/10/2024
DI1F36;02/01/2036;26992.39;24/10/2024
DI1F37;02/01/2037;23979.03;24/10/2024
DI1F38;04/01/2038;21341.98;24/10/2024
DI1F39;03/01/2039;18977.16;24/10/2024
DI1X24;01/11/2024;99799.35;25/10/2024
DI1Z24;02/12/2024;99012.89;25/10/2024
DI1F25;02/01/2025;98115.52;25/10/2024
DI1G25;03/02/2025;97160.54;25/10/2024
DI1H25;05/03/2025;96267.57;25/10/2024
DI1J25;01/04/2025;95414.39;25/10/2024
DI1K25;02/05/2025;94504.62;25/10/2024
DI1M25;02/06/2025;93556.17;25/10/2024
DI1N25;01/07/2025;92643.17;25/10/2024
DI1Q25;01/08/2025;91604.36;25/10/2024
DI1U25;01/09/2025;90661.34;25/10/2024
DI1V25;01/10/2025;89672.2;25/10/2024
DI1F26;02/01/2026;86871.36;25/10/2024
DI1J26;01/04/2026;84283.5;25/10/2024
DI1N26;01/07/2026;81815.15;25/10/2024
DI1V26;01/10/2026;79297.55;25/10/2024
DI1F27;04/01/2027;77002.55;25/10/2024
DI1J27;01/04/2027;74806.72;25/10/2024
DI1N27;01/07/2027;72571.13;25/10/2024
DI1V27;01/10/2027;70341.77;25/10/2024
DI1F28;03/01/2028;68280.11;25/10/2024
DI1J28;03/04/2028;66235.48;25/10/2024
DI1N28;03/07/2028;64305.17;25/10/2024
DI1V28;02/10/2028;62353.49;25/10/2024
DI1F29;02/01/2029;60645.13;25/10/2024
DI1J29;02/04/2029;58923.16;25/10/2024
DI1N29;02/07/2029;57195.49;25/10/2024
DI1V29;01/10/2029;55496.59;25/10/2024
DI1F30;02/01/2030;53866.39;25/10/2024
DI1F31;02/01/2031;47887.46;25/10/2024
DI1F32;02/01/2032;42568.38;25/10/2024
DI1F33;03/01/2033;37883.45;25/10/2024
DI1F34;02/01/2034;33799.66;25/10/2024
DI1F35;02/01/2035;30135.28;25/10/2024
DI1F36;02/01/2036;26856.24;25/10/2024
DI1F37;02/01/2037;23846.16;25/10/2024
DI1F38;04/01/2038;21213.29;25/10/2024
DI1F39;03/01/2039;18853.38;25/10/2024
DI1X24;01/11/2024;99839.45;28/10/2024
DI1Z24;02/12/2024;99052.27;28/10/2024
DI1F25;02/01/2025;98155.78;28/10/2024
DI1G25;03/02/2025;97200.95;28/10/2024
DI1H25;05/03/2025;96307.61;28/10/2024
DI1J25;01/04/2025;95453.45;28/10/2024
DI1K25;02/05/2025;94544.51;28/10/2024
DI1M25;02/06/2025;93592.77;28/10/2024
DI1N25;01/07/2025;92680.67;28/10/2024
DI1Q25;01/08/2025;91639.92;28/10/2024
DI1U25;01/09/2025;90696.08;28/10/2024
DI1V25;01/10/2025;89704.62;28/10/2024
DI1F26;02/01/2026;86896.23;28/10/2024
DI1J26;01/04/2026;84310.0;28/10/2024
DI1N26;01/07/2026;81839.91;28/10/2024
DI1V26;01/10/2026;79319.39;28/10/2024
DI1F27;04/01/2027;77020.22;28/10/2024
DI1J27;01/04/2027;74812.31;28/10/2024
DI1N27;01/07/2027;72576.93;28/10/2024
DI1V27;01/10/2027;70328.35;28/10/2024
DI1F28;03/01/2028;68263.11;28/10/2024
DI1J28;03/04/2028;66201.19;28/10/2024
DI1N28;03/07/2028;64283.99;28/10/2024
DI1V28;02/10/2028;62333.77;28/10/2024
DI1F29;02/01/2029;60605.14;28/10/2024
DI1J29;02/04/2029;58884.93;28/10/2024
DI1N29;02/07/2029;57157.04;28/10/2024
DI1V29;01/10/2029;55441.34;28/10/2024
DI1F30;02/01/2030;53796.65;28/10/2024
DI1F31;02/01/2031;47777.63;28/10/2024
DI1F32;02/01/2032;42494.42;28/10/2024
DI1F33;03/01/2033;37773.09;28/10/2024
DI1F34;02/01/2034;33717.1;28/10/2024
DI1F35;02/01/2035;30006.34;28/10/2024
DI1F36;02/01/2036;26728.85;28/10/2024
DI1F37;02/01/2037;23721.84;28/10/2024
DI1F38;04/01/2038;21092.88;28/10/2024
DI1F39;03/01/2039;18737.58;28/10/2024
DI1X24;01/11/2024;99879.55;29/10/2024
DI1Z24;02/12/2024;99092.67;29/10/2024
DI1F25;02/01/2025;98196.11;29/10/2024
DI1G25;03/02/2025;97241.42;29/10/2024
DI1H25;05/03/2025;96343.93;29/10/2024
DI1J25;01/04/2025;95486.6;29/10/2024
DI1K25;02/05/2025;94574.48;29/10/2024
DI1M25;02/06/2025;93617.93;29/10/2024
DI1N25;01/07/2025;92700.95;29/10/2024
DI1Q25;01/08/2025;91654.87;29/10/2024
DI1U25;01/09/2025;90708.15;29/10/2024
DI1V25;01/10/2025;89711.56;29/10/2024
DI1F26;02/01/2026;86893.25;29/10/2024
DI1J26;01/04/2026;84290.14;29/10/2024
DI1N26;01/07/2026;81797.57;29/10/2024
DI1V26;01/10/2026;79253.98;29/10/2024
DI1F27;04/01/2027;76936.38;29/10/2024
DI1J27;01/04/2027;74718.0;29/10/2024
DI1N27;01/07/2027;72453.62;29/10/2024
DI1V27;01/10/2027;70199.4;29/10/2024
DI1F28;03/01/2028;68116.69;29/10/2024
DI1J28;03/04/2028;66061.44;29/10/2024
DI1N28;03/07/2028;64109.56;29/10/2024
DI1V28;02/10/2028;62146.51;29/10/2024
DI1F29;02/01/2029;60412.34;29/10/2024
DI1J29;02/04/2029;58680.42;29/10/2024
DI1N29;02/07/2029;56924.61;29/10/2024
DI1V29;01/10/2029;55218.8;29/10/2024
DI1F30;02/01/2030;53568.84;29/10/2024
DI1F31;02/01/2031;47572.63;29/10/2024
DI1F32;02/01/2032;42222.89;29/10/2024
DI1F33;03/01/2033;37500.76;29/10/2024
DI1F34;02/01/2034;33444.83;29/10/2024
DI1F35;02/01/2035;29760.48;29/10/2024
DI1F36;02/01/2036;26487.24;29/10/2024
DI1F37;02/01/2037;23487.1;29/10/2024
DI1F38;04/01/2038;20866.4;29/10/2024
DI1F39;03/01/2039;18520.51;29/10/2024
DI1X24;01/11/2024;99919.68;30/10/2024
DI1Z24;02/12/2024;99132.47;30/10/2024
DI1F25;02/01/2025;98236.36;30/10/2024
DI1G25;03/02/2025;97282.84;30/10/2024
DI1H25;05/03/2025;96386.16;30/10/2024
DI1J25;01/04/2025;95530.76;30/10/2024
DI1K25;02/05/2025;94620.75;30/10/2024
DI1M25;02/06/2025;93662.9;30/10/2024
DI1N25;01/07/2025;92745.69;30/10/2024
DI1Q25;01/08/2025;91700.39;30/10/2024
DI1U25;01/09/2025;90748.49;30/10/2024
DI1V25;01/10/2025;89750.82;30/10/2024
DI1F26;02/01/2026;86930.14;30/10/2024
DI1J26;01/04/2026;84326.4;30/10/2024
DI1N26;01/07/2026;81840.59;30/10/2024
DI1V26;01/10/2026;79304.29;30/10/2024
DI1F27;04/01/2027;76989.63;30/10/2024
DI1J27;01/04/2027;74777.83;30/10/2024
DI1N27;01/07/2027;72522.56;30/10/2024
DI1V27;01/10/2027;70274.84;30/10/2024
DI1F28;03/01/2028;68204.76;30/10/2024
DI1J28;03/04/2028;66155.1;30/10/2024
DI1N28;03/07/2028;64213.03;30/10/2024
DI1V28;02/10/2028;62253.86;30/10/2024
DI1F29;02/01/2029;60523.48;30/10/2024
DI1J29;02/04/2029;58786.18;30/10/2024
DI1N29;02/07/2029;57040.85;30/10/2024
DI1V29;01/10/2029;55321.92;30/10/2024
DI1F30;02/01/2030;53699.38;30/10/2024
DI1F31;02/01/2031;47711.86;30/10/2024
DI1F32;02/01/2032;42398.12;30/10/2024
DI1F33;03/01/2033;37697.48;30/10/2024
DI1F34;02/01/2034;33634.46;30/10/2024
DI1F35;02/01/2035;29972.81;30/10/2024
DI1F36;02/01/2036;26693.55;30/10/2024
DI1F37;02/01/2037;23685.65;30/10/2024
DI1F38;04/01/2038;21056.46;30/10/2024
DI1F39;03/01/2039;18701.43;30/10/2024
DI1X24;01/11/2024;99959.85;31/10/2024
DI1Z24;02/12/2024;99172.19;31/10/2024
DI1F25;02/01/2025;98275.98;31/10/2024
DI1G25;03/02/2025;97321.88;31/10/2024
DI1H25;05/03/2025;96425.85;31/10/2024
DI1J25;01/04/2025;95567.99;31/10/2024
DI1K25;02/05/2025;94655.11;31/10/2024
DI1M25;02/06/2025;93699.33;31/10/2024
DI1N25;01/07/2025;92779.2;31/10/2024
DI1Q25;01/08/2025;91728.43;31/10/2024
DI1U25;01/09/2025;90775.61;31/10/2024
DI1V25;01/10/2025;89773.46;31/10/2024
DI1F26;02/01/2026;86935.71;31/10/2024
DI1J26;01/04/2026;84319.68;31/10/2024
DI1N26;01/07/2026;81820.34;31/10/2024
DI1V26;01/10/2026;79263.62;31/10/2024
DI1F27;04/01/2027;76943.14;31/10/2024
DI1J27;01/04/2027;74714.26;31/10/2024
DI1N27;01/07/2027;72454.23;31/10/2024
DI1V27;01/10/2027;70191.67;31/10/2024
DI1F28;03/01/2028;68102.79;31/10/2024
DI1J28;03/04/2028;66055.76;31/10/2024
DI1N28;03/07/2028;64105.52;31/10/2024
DI1V28;02/10/2028;62148.84;31/10/2024
DI1F29;02/01/2029;60417.7;31/10/2024
DI1J29;02/04/2029;58678.02;31/10/2024
DI1N29;02/07/2029;56925.99;31/10/2024
DI1V29;01/10/2029;55207.7;31/10/2024
DI1F30;02/01/2030;53584.19;31/10/2024
DI1F31;02/01/2031;47564.27;31/10/2024
DI1F32;02/01/2032;42263.45;31/10/2024
DI1F33;03/01/2033;37571.83;31/10/2024
DI1F34;02/01/2034;33547.16;31/10/2024
DI1F35;02/01/2035;29868.99;31/10/2024
DI1F36;02/01/2036;26590.78;31/10/2024
DI1F37;02/01/2037;23585.22;31/10/2024
DI1F38;04/01/2038;20959.08;31/10/2024
DI1F39;03/01/2039;18607.7;31/10/2024
DI1X24;01/11/2024;100000.0;01/11/2024
DI1Z24;02/12/2024;99211.33;01/11/2024
DI1F25;02/01/2025;98311.08;01/11/2024
DI1G25;03/02/2025;97348.79;01/11/2024
DI1H25;05/03/2025;96439.21;01/11/2024
DI1J25;01/04/2025;95559.13;01/11/2024
DI1K25;02/05/2025;94628.81;01/11/2024
DI1M25;02/06/2025;93642.75;01/11/2024
DI1N25;01/07/2025;92702.49;01/11/2024
DI1Q25;01/08/2025;91622.67;01/11/2024
DI1U25;01/09/2025;90644.22;01/11/2024
DI1V25;01/10/2025;89617.77;01/11/2024
DI1X25;03/11/2025;88566.61;01/11/2024
DI1F26;02/01/2026;86723.3;01/11/2024
DI1J26;01/04/2026;84062.93;01/11/2024
DI1N26;01/07/2026;81513.44;01/11/2024
DI1V26;01/10/2026;78903.27;01/11/2024
DI1F27;04/01/2027;76525.87;01/11/2024
DI1J27;01/04/2027;74260.42;01/11/2024
DI1N27;01/07/2027;71952.83;01/11/2024
DI1V27;01/10/2027;69664.21;01/11/2024
DI1F28;03/01/2028;67549.69;01/11/2024
DI1J28;03/04/2028;65472.31;01/11/2024
DI1N28;03/07/2028;63503.11;01/11/2024
DI1V28;02/10/2028;61515.8;01/11/2024
DI1F29;02/01/2029;59758.5;01/11/2024
DI1J29;02/04/2029;58003.23;01/11/2024
DI1N29;02/07/2029;56237.11;01/11/2024
DI1V29;01/10/2029;54501.61;01/11/2024
DI1F30;02/01/2030;52863.85;01/11/2024
DI1F31;02/01/2031;46803.58;01/11/2024
DI1F32;02/01/2032;41458.68;01/11/2024
DI1F33;03/01/2033;36761.98;01/11/2024
DI1F34;02/01/2034;32717.94;01/11/2024
DI1F35;02/01/2035;29107.53;01/11/2024
DI1F36;02/01/2036;25846.13;01/11/2024
DI1F37;02/01/2037;22864.84;01/11/2024
DI1F38;04/01/2038;20266.67;01/11/2024
DI1F39;03/01/2039;17946.34;01/11/2024
DI1Z24;02/12/2024;99251.98;04/11/2024
DI1F25;02/01/2025;98353.64;04/11/2024
DI1G25;03/02/2025;97397.96;04/11/2024
DI1H25;05/03/2025;96494.07;04/11/2024
DI1J25;01/04/2025;95624.14;04/11/2024
DI1K25;02/05/2025;94702.55;04/11/2024
DI1M25;02/06/2025;93735.56;04/11/2024
DI1N25;01/07/2025;92810.7;04/11/2024
DI1Q25;01/08/2025;91750.46;04/11/2024
DI1U25;01/09/2025;90792.26;04/11/2024
DI1V25;01/10/2025;89784.11;04/11/2024
DI1X25;03/11/2025;88762.25;04/11/2024
DI1F26;02/01/2026;86941.39;04/11/2024
DI1J26;01/04/2026;84321.67;04/11/2024
DI1N26;01/07/2026;81815.2;04/11/2024
DI1V26;01/10/2026;79252.57;04/11/2024
DI1F27;04/01/2027;76912.51;04/11/2024
DI1J27;01/04/2027;74682.73;04/11/2024
DI1N27;01/07/2027;72414.82;04/11/2024
DI1V27;01/10/2027;70118.05;04/11/2024
DI1F28;03/01/2028;68051.52;04/11/2024
DI1J28;03/04/2028;65989.06;04/11/2024
DI1N28;03/07/2028;64035.92;04/11/2024
DI1V28;02/10/2028;62063.91;04/11/2024
DI1F29;02/01/2029;60324.17;04/11/2024
DI1J29;02/04/2029;58578.48;04/11/2024
DI1N29;02/07/2029;56823.04;04/11/2024
DI1V29;01/10/2029;55099.4;04/11/2024
DI1F30;02/01/2030;53488.25;04/11/2024
DI1F31;02/01/2031;47448.12;04/11/2024
DI1F32;02/01/2032;42125.89;04/11/2024
DI1F33;03/01/2033;37408.3;04/11/2024
DI1F34;02/01/2034;33370.92;04/11/2024
DI1F35;02/01/2035;29739.89;04/11/2024
DI1F36;02/01/2036;26462.1;04/11/2024
DI1F37;02/01/2037;23458.75;04/11/2024
DI1F38;04/01/2038;20835.92;04/11/2024
DI1F39;03/01/2039;18488.71;04/11/2024
DI1Z24;02/12/2024;99291.76;05/11/2024
DI1F25;02/01/2025;98392.98;05/11/2024
DI1G25;03/02/2025;97436.95;05/11/2024
DI1H25;05/03/2025;96530.28;05/11/2024
DI1J25;01/04/2025;95663.24;05/11/2024
DI1K25;02/05/2025;94745.91;05/11/2024
DI1M25;02/06/2025;93785.54;05/11/2024
DI1N25;01/07/2025;92862.12;05/11/2024
DI1Q25;01/08/2025;91807.03;05/11/2024
DI1U25;01/09/2025;90853.99;05/11/2024
DI1V25;01/10/2025;89849.62;05/11/2024
DI1X25;03/11/2025;88826.38;05/11/2024
DI1F26;02/01/2026;87017.8;05/11/2024
DI1J26;01/04/2026;84406.23;05/11/2024
DI1N26;01/07/2026;81910.65;05/11/2024
DI1V26;01/10/2026;79362.87;05/11/2024
DI1F27;04/01/2027;77035.89;05/11/2024
DI1J27;01/04/2027;74815.0;05/11/2024
DI1N27;01/07/2027;72539.38;05/11/2024
DI1V27;01/10/2027;70275.89;05/11/2024
DI1F28;03/01/2028;68196.16;05/11/2024
DI1J28;03/04/2028;66133.99;05/11/2024
DI1N28;03/07/2028;64174.11;05/11/2024
DI1V28;02/10/2028;62215.8;05/11/2024
DI1F29;02/01/2029;60461.4;05/11/2024
DI1J29;02/04/2029;58724.69;05/11/2024
DI1N29;02/07/2029;56971.42;05/11/2024
DI1V29;01/10/2029;55252.11;05/11/2024
DI1F30;02/01/2030;53630.47;05/11/2024
DI1F31;02/01/2031;47609.9;05/11/2024
DI1F32;02/01/2032;42287.06;05/11/2024
DI1F33;03/01/2033;37590.66;05/11/2024
DI1F34;02/01/2034;33546.26;05/11/2024
DI1F35;02/01/2035;29898.18;05/11/2024
DI1F36;02/01/2036;26615.55;05/11/2024
DI1F37;02/01/2037;23606.13;05/11/2024
DI1F38;04/01/2038;20976.74;05/11/2024
DI1F39;03/01/2039;18622.56;05/11/2024
DI1Z24;02/12/2024;99332.03;06/11/2024
DI1F25;02/01/2025;98433.38;06/11/2024
DI1G25;03/02/2025;97475.44;06/11/2024
DI1H25;05/03/2025;96567.22;06/11/2024
DI1J25;01/04/2025;95693.46;06/11/2024
DI1K25;02/05/2025;94767.52;06/11/2024
DI1M25;02/06/2025;93793.97;06/11/2024
DI1N25;01/07/2025;92866.52;06/11/2024
DI1Q25;01/08/2025;91798.66;06/11/2024
DI1U25;01/09/2025;90840.82;06/11/2024
DI1V25;01/10/2025;89828.84;06/11/2024
DI1X25;03/11/2025;88791.92;06/11/2024
DI1F26;02/01/2026;86972.91;06/11/2024
DI1J26;01/04/2026;84346.38;06/11/2024
DI1N26;01/07/2026;81854.59;06/11/2024
DI1V26;01/10/2026;79304.53;06/11/2024
DI1F27;04/01/2027;76985.87;06/11/2024
DI1J27;01/04/2027;74771.13;06/11/2024
DI1N27;01/07/2027;72517.32;06/11/2024
DI1V27;01/10/2027;70272.37;06/11/2024
DI1F28;03/01/2028;68200.86;06/11/2024
DI1J28;03/04/2028;66164.08;06/11/2024
DI1N28;03/07/2028;64221.73;06/11/2024
DI1V28;02/10/2028;62271.63;06/11/2024
DI1F29;02/01/2029;60539.2;06/11/2024
DI1J29;02/04/2029;58812.09;06/11/2024
DI1N29;02/07/2029;57071.12;06/11/2024
DI1V29;01/10/2029;55352.65;06/11/2024
DI1F30;02/01/2030;53731.63;06/11/2024
DI1F31;02/01/2031;47743.72;06/11/2024
DI1F32;02/01/2032;42456.79;06/11/2024
DI1F33;03/01/2033;37752.13;06/11/2024
DI1F34;02/01/2034;33714.3;06/11/2024
DI1F35;02/01/2035;30059.96;06/11/2024
DI1F36;02/01/2036;26772.48;06/11/2024
DI1F37;02/01/2037;23756.96;06/11/2024
DI1F38;04/01/2038;21120.96;06/11/2024
DI1F39;03/01/2039;18759.71;06/11/2024
DI1Z24;02/12/2024;99372.32;07/11/2024
DI1F25;02/01/2025;98471.35;07/11/2024
DI1G25;03/02/2025;97512.06;07/11/2024
DI1H25;05/03/2025;96599.23;07/11/2024
DI1J25;01/04/2025;95726.59;07/11/2024
DI1K25;02/05/2025;94798.14;07/11/2024
DI1M25;02/06/2025;93818.91;07/11/2024
DI1N25;01/07/2025;92880.24;07/11/2024
DI1Q25;01/08/2025;91817.23;07/11/2024
DI1U25;01/09/2025;90845.04;07/11/2024
DI1V25;01/10/2025;89827.06;07/11/2024
DI1X25;03/11/2025;88792.07;07/11/2024
DI1F26;02/01/2026;86955.97;07/11/2024
DI1J26;01/04/2026;84341.95;07/11/2024
DI1N26;01/07/2026;81852.07;07/11/2024
DI1V26;01/10/2026;79322.01;07/11/2024
DI1F27;04/01/2027;77018.95;07/11/2024
DI1J27;01/04/2027;74834.16;07/11/2024
DI1N27;01/07/2027;72586.22;07/11/2024
DI1V27;01/10/2027;70356.66;07/11/2024
DI1F28;03/01/2028;68303.86;07/11/2024
DI1J28;03/04/2028;66285.27;07/11/2024
DI1N28;03/07/2028;64364.14;07/11/2024
DI1V28;02/10/2028;62430.12;07/11/2024
DI1F29;02/01/2029;60718.62;07/11/2024
DI1J29;02/04/2029;59004.08;07/11/2024
DI1N29;02/07/2029;57273.56;07/11/2024
DI1V29;01/10/2029;55567.93;07/11/2024
DI1F30;02/01/2030;53969.24;07/11/2024
DI1F31;02/01/2031;48020.39;07/11/2024
DI1F32;02/01/2032;42748.06;07/11/2024
DI1F33;03/01/2033;38039.77;07/11/2024
DI1F34;02/01/2034;34028.47;07/11/2024
DI1F35;02/01/2035;30404.42;07/11/2024
DI1F36;02/01/2036;27108.31;07/11/2024
DI1F37;02/01/2037;24081.15;07/11/2024
DI1F38;04/01/2038;21432.11;07/11/2024
DI1F39;03/01/2039;19056.64;07/11/2024
DI1Z24;02/12/2024;99414.14;08/11/2024
DI1F25;02/01/2025;98511.78;08/11/2024
DI1G25;03/02/2025;97550.27;08/11/2024
DI1H25;05/03/2025;96635.49;08/11/2024
DI1J25;01/04/2025;95758.95;08/11/2024
DI1K25;02/05/2025;94823.15;08/11/2024
DI1M25;02/06/2025;93841.87;08/11/2024
DI1N25;01/07/2025;92897.44;08/11/2024
DI1Q25;01/08/2025;91821.53;08/11/2024
DI1U25;01/09/2025;90849.02;08/11/2024
DI1V25;01/10/2025;89825.01;08/11/2024
DI1X25;03/11/2025;88781.85;08/11/2024
DI1F26;02/01/2026;86930.72;08/11/2024
DI1J26;01/04/2026;84290.46;08/11/2024
DI1N26;01/07/2026;81778.2;08/11/2024
DI1V26;01/10/2026;79228.86;08/11/2024
DI1F27;04/01/2027;76913.06;08/11/2024
DI1J27;01/04/2027;74690.63;08/11/2024
DI1N27;01/07/2027;72458.72;08/11/2024
DI1V27;01/10/2027;70215.69;08/11/2024
DI1F28;03/01/2028;68174.69;08/11/2024
DI1J28;03/04/2028;66159.11;08/11/2024
DI1N28;03/07/2028;64230.62;08/11/2024
DI1V28;02/10/2028;62293.64;08/11/2024
DI1F29;02/01/2029;60602.24;08/11/2024
DI1J29;02/04/2029;58898.46;08/11/2024
DI1N29;02/07/2029;57154.21;08/11/2024
DI1V29;01/10/2029;55472.84;08/11/2024
DI1F30;02/01/2030;53878.29;08/11/2024
DI1F31;02/01/2031;47942.18;08/11/2024
DI1F32;02/01/2032;42668.89;08/11/2024
DI1F33;03/01/2033;38014.06;08/11/2024
DI1F34;02/01/2034;33992.29;08/11/2024
DI1F35;02/01/2035;30342.53;08/11/2024
DI1F36;02/01/2036;27046.45;08/11/2024
DI1F37;02/01/2037;24020.19;08/11/2024
DI1F38;04/01/2038;21372.61;08/11/2024
DI1F39;03/01/2039;18999.02;08/11/2024
DI1Z24;02/12/2024;99455.92;11/11/2024
DI1F25;02/01/2025;98552.56;11/11/2024
DI1G25;03/02/2025;97589.62;11/11/2024
DI1H25;05/03/2025;96674.02;11/11/2024
DI1J25;01/04/2025;95794.13;11/11/2024
DI1K25;02/05/2025;94856.97;11/11/2024
