Ticker;Maturity;AdjstdQt;Data_Referencia
DI1M21;01/06/2021;99255.13;26/01/2021
DI1N21;01/07/2021;99008.31;26/01/2021
DI1Q21;02/08/2021;98714.85;26/01/2021
DI1U21;01/09/2021;98387.57;26/01/2021
DI1V21;01/10/2021;98057.95;26/01/2021
DI1X21;01/11/2021;97716.7;26/01/2021
DI1Z21;01/12/2021;97352.38;26/01/2021
DI1F22;03/01/2022;96908.33;26/01/2021
DI1J22;01/04/2022;95574.82;26/01/2021
DI1N22;01/07/2022;94101.45;26/01/2021
DI1V22;03/10/2022;92451.86;26/01/2021
DI1F23;02/01/2023;90877.67;26/01/2021
DI1J23;03/04/2023;89202.03;26/01/2021
DI1N23;03/07/2023;87572.94;26/01/2021
DI1V23;02/10/2023;85865.58;26/01/2021
DI1F24;02/01/2024;84266.24;26/01/2021
DI1J24;01/04/2024;82633.63;26/01/2021
DI1N24;01/07/2024;81004.87;26/01/2021
DI1V24;01/10/2024;79339.57;26/01/2021
DI1F25;02/01/2025;77757.85;26/01/2021
DI1J25;01/04/2025;76214.54;26/01/2021
DI1N25;01/07/2025;74844.96;26/01/2021
DI1V25;01/10/2025;73198.79;26/01/2021
DI1F26;02/01/2026;71710.06;26/01/2021
DI1N26;01/07/2026;68846.33;26/01/2021
DI1F27;04/01/2027;65891.62;26/01/2021
DI1F28;03/01/2028;60522.93;26/01/2021
DI1F29;02/01/2029;55471.22;26/01/2021
DI1F30;02/01/2030;50786.52;26/01/2021
DI1F31;02/01/2031;46418.4;26/01/2021
DI1F33;03/01/2033;38908.86;26/01/2021
DI1F35;02/01/2035;32657.51;26/01/2021
DI1F36;02/01/2036;30148.63;26/01/2021
DI1G21;01/02/2021;99977.67;27/01/2021
DI1H21;01/03/2021;99841.97;27/01/2021
DI1J21;01/04/2021;99659.96;27/01/2021
DI1K21;03/05/2021;99482.24;27/01/2021
DI1M21;01/06/2021;99262.12;27/01/2021
DI1N21;01/07/2021;99019.56;27/01/2021
DI1Q21;02/08/2021;98725.72;27/01/2021
DI1U21;01/09/2021;98397.03;27/01/2021
DI1V21;01/10/2021;98065.9;27/01/2021
DI1X21;01/11/2021;97719.83;27/01/2021
DI1Z21;01/12/2021;97350.49;27/01/2021
DI1F22;03/01/2022;96899.53;27/01/2021
DI1J22;01/04/2022;95573.18;27/01/2021
DI1N22;01/07/2022;94091.77;27/01/2021
DI1V22;03/10/2022;92483.79;27/01/2021
DI1F23;02/01/2023;90920.53;27/01/2021
DI1J23;03/04/2023;89251.91;27/01/2021
DI1N23;03/07/2023;87632.08;27/01/2021
DI1V23;02/10/2023;85932.68;27/01/2021
DI1F24;02/01/2024;84343.77;27/01/2021
DI1J24;01/04/2024;82714.83;27/01/2021
DI1N24;01/07/2024;81089.61;27/01/2021
DI1V24;01/10/2024;79474.27;27/01/2021
DI1F25;02/01/2025;77949.47;27/01/2021
DI1J25;01/04/2025;76344.36;27/01/2021
DI1N25;01/07/2025;74904.64;27/01/2021
DI1V25;01/10/2025;73349.38;27/01/2021
DI1F26;02/01/2026;71960.84;27/01/2021
DI1N26;01/07/2026;69126.5;27/01/2021
DI1F27;04/01/2027;66201.55;27/01/2021
DI1F28;03/01/2028;60852.64;27/01/2021
DI1F29;02/01/2029;55814.24;27/01/2021
DI1F30;02/01/2030;51180.21;27/01/2021
DI1F31;02/01/2031;46860.09;27/01/2021
DI1F33;03/01/2033;39351.54;27/01/2021
DI1F35;02/01/2035;33089.31;27/01/2021
DI1F36;02/01/2036;30575.25;27/01/2021
DI1G21;01/02/2021;99985.06;28/01/2021
DI1H21;01/03/2021;99850.73;28/01/2021
DI1J21;01/04/2021;99668.34;28/01/2021
DI1K21;03/05/2021;99491.53;28/01/2021
DI1M21;01/06/2021;99274.65;28/01/2021
DI1N21;01/07/2021;99042.88;28/01/2021
DI1Q21;02/08/2021;98773.0;28/01/2021
DI1U21;01/09/2021;98446.72;28/01/2021
DI1V21;01/10/2021;98115.69;28/01/2021
DI1X21;01/11/2021;97774.54;28/01/2021
DI1Z21;01/12/2021;97417.13;28/01/2021
DI1F22;03/01/2022;96990.6;28/01/2021
DI1J22;01/04/2022;95700.98;28/01/2021
DI1N22;01/07/2022;94254.85;28/01/2021
DI1V22;03/10/2022;92663.75;28/01/2021
DI1F23;02/01/2023;91179.9;28/01/2021
DI1J23;03/04/2023;89556.14;28/01/2021
DI1N23;03/07/2023;87932.04;28/01/2021
DI1V23;02/10/2023;86234.2;28/01/2021
DI1F24;02/01/2024;84641.7;28/01/2021
DI1J24;01/04/2024;83054.49;28/01/2021
DI1N24;01/07/2024;81421.43;28/01/2021
DI1V24;01/10/2024;79795.59;28/01/2021
DI1F25;02/01/2025;78256.37;28/01/2021
DI1J25;01/04/2025;76647.41;28/01/2021
DI1N25;01/07/2025;75202.68;28/01/2021
DI1V25;01/10/2025;73641.42;28/01/2021
DI1F26;02/01/2026;72245.55;28/01/2021
DI1N26;01/07/2026;69425.14;28/01/2021
DI1F27;04/01/2027;66512.76;28/01/2021
DI1F28;03/01/2028;61184.02;28/01/2021
DI1F29;02/01/2029;56159.28;28/01/2021
DI1F30;02/01/2030;51407.02;28/01/2021
DI1F31;02/01/2031;46960.33;28/01/2021
DI1F33;03/01/2033;39450.49;28/01/2021
DI1F35;02/01/2035;33184.75;28/01/2021
DI1F36;02/01/2036;30669.05;28/01/2021
DI1G21;01/02/2021;99992.53;29/01/2021
DI1H21;01/03/2021;99858.19;29/01/2021
DI1J21;01/04/2021;99677.02;29/01/2021
DI1K21;03/05/2021;99513.98;29/01/2021
DI1M21;01/06/2021;99297.66;29/01/2021
DI1N21;01/07/2021;99057.94;29/01/2021
DI1Q21;02/08/2021;98792.24;29/01/2021
DI1U21;01/09/2021;98471.15;29/01/2021
DI1V21;01/10/2021;98145.87;29/01/2021
DI1X21;01/11/2021;97821.73;29/01/2021
DI1Z21;01/12/2021;97470.01;29/01/2021
DI1F22;03/01/2022;97050.86;29/01/2021
DI1J22;01/04/2022;95779.81;29/01/2021
DI1N22;01/07/2022;94379.15;29/01/2021
DI1V22;03/10/2022;92821.2;29/01/2021
DI1F23;02/01/2023;91355.77;29/01/2021
DI1J23;03/04/2023;89762.64;29/01/2021
DI1N23;03/07/2023;88171.97;29/01/2021
DI1V23;02/10/2023;86525.37;29/01/2021
DI1F24;02/01/2024;84986.9;29/01/2021
DI1J24;01/04/2024;83432.29;29/01/2021
DI1N24;01/07/2024;81832.81;29/01/2021
DI1V24;01/10/2024;80214.5;29/01/2021
DI1F25;02/01/2025;78679.87;29/01/2021
DI1J25;01/04/2025;77083.6;29/01/2021
DI1N25;01/07/2025;75651.31;29/01/2021
DI1V25;01/10/2025;74099.25;29/01/2021
DI1F26;02/01/2026;72731.92;29/01/2021
DI1N26;01/07/2026;69911.85;29/01/2021
DI1F27;04/01/2027;67009.96;29/01/2021
DI1F28;03/01/2028;61715.39;29/01/2021
DI1F29;02/01/2029;56714.25;29/01/2021
DI1F30;02/01/2030;52041.1;29/01/2021
DI1F31;02/01/2031;47668.73;29/01/2021
DI1F33;03/01/2033;40163.85;29/01/2021
DI1F35;02/01/2035;33883.49;29/01/2021
DI1F36;02/01/2036;31360.8;29/01/2021
DI1G21;01/02/2021;100000.0;01/02/2021
DI1H21;01/03/2021;99864.67;01/02/2021
DI1J21;01/04/2021;99683.1;01/02/2021
DI1K21;03/05/2021;99519.44;01/02/2021
DI1M21;01/06/2021;99300.71;01/02/2021
DI1N21;01/07/2021;99063.0;01/02/2021
DI1Q21;02/08/2021;98796.98;01/02/2021
DI1U21;01/09/2021;98475.8;01/02/2021
DI1V21;01/10/2021;98150.37;01/02/2021
DI1X21;01/11/2021;97826.04;01/02/2021
DI1Z21;01/12/2021;97463.24;01/02/2021
DI1F22;03/01/2022;97028.95;01/02/2021
DI1G22;01/02/2022;96617.42;01/02/2021
DI1J22;01/04/2022;95750.94;01/02/2021
DI1N22;01/07/2022;94311.59;01/02/2021
DI1V22;03/10/2022;92748.91;01/02/2021
DI1F23;02/01/2023;91272.92;01/02/2021
DI1J23;03/04/2023;89684.42;01/02/2021
DI1N23;03/07/2023;88099.75;01/02/2021
DI1V23;02/10/2023;86450.39;01/02/2021
DI1F24;02/01/2024;84912.6;01/02/2021
DI1J24;01/04/2024;83377.11;01/02/2021
DI1N24;01/07/2024;81799.64;01/02/2021
DI1V24;01/10/2024;80192.28;01/02/2021
DI1F25;02/01/2025;78670.08;01/02/2021
DI1J25;01/04/2025;77078.72;01/02/2021
DI1N25;01/07/2025;75654.76;01/02/2021
DI1V25;01/10/2025;74108.46;01/02/2021
DI1F26;02/01/2026;72750.62;01/02/2021
DI1N26;01/07/2026;69965.57;01/02/2021
DI1F27;04/01/2027;67102.0;01/02/2021
DI1F28;03/01/2028;61831.91;01/02/2021
DI1F29;02/01/2029;56855.53;01/02/2021
DI1F30;02/01/2030;52206.87;01/02/2021
DI1F31;02/01/2031;47858.18;01/02/2021
DI1F33;03/01/2033;40353.45;01/02/2021
DI1F35;02/01/2035;34068.43;01/02/2021
DI1F36;02/01/2036;31543.55;01/02/2021
DI1H21;01/03/2021;99872.45;02/02/2021
DI1J21;01/04/2021;99691.13;02/02/2021
DI1K21;03/05/2021;99522.65;02/02/2021
DI1M21;01/06/2021;99309.21;02/02/2021
DI1N21;01/07/2021;99070.1;02/02/2021
DI1Q21;02/08/2021;98804.18;02/02/2021
DI1U21;01/09/2021;98479.42;02/02/2021
DI1V21;01/10/2021;98158.12;02/02/2021
DI1X21;01/11/2021;97830.43;02/02/2021
DI1Z21;01/12/2021;97481.49;02/02/2021
DI1F22;03/01/2022;97054.47;02/02/2021
DI1G22;01/02/2022;96647.36;02/02/2021
DI1J22;01/04/2022;95791.86;02/02/2021
DI1N22;01/07/2022;94397.1;02/02/2021
DI1V22;03/10/2022;92868.83;02/02/2021
DI1F23;02/01/2023;91414.94;02/02/2021
DI1J23;03/04/2023;89859.05;02/02/2021
DI1N23;03/07/2023;88309.13;02/02/2021
DI1V23;02/10/2023;86686.88;02/02/2021
DI1F24;02/01/2024;85176.24;02/02/2021
DI1J24;01/04/2024;83651.24;02/02/2021
DI1N24;01/07/2024;82080.73;02/02/2021
DI1V24;01/10/2024;80501.63;02/02/2021
DI1F25;02/01/2025;79007.92;02/02/2021
DI1J25;01/04/2025;77423.05;02/02/2021
DI1N25;01/07/2025;76001.97;02/02/2021
DI1V25;01/10/2025;74461.26;02/02/2021
DI1F26;02/01/2026;73105.05;02/02/2021
DI1N26;01/07/2026;70338.25;02/02/2021
DI1F27;04/01/2027;67491.38;02/02/2021
DI1F28;03/01/2028;62248.34;02/02/2021
DI1F29;02/01/2029;57290.87;02/02/2021
DI1F30;02/01/2030;52676.62;02/02/2021
DI1F31;02/01/2031;48357.98;02/02/2021
DI1F33;03/01/2033;40857.83;02/02/2021
DI1F35;02/01/2035;34563.67;02/02/2021
DI1F36;02/01/2036;32034.42;02/02/2021
DI1H21;01/03/2021;99879.95;03/02/2021
DI1J21;01/04/2021;99698.54;03/02/2021
DI1K21;03/05/2021;99530.59;03/02/2021
DI1M21;01/06/2021;99317.71;03/02/2021
DI1N21;01/07/2021;99079.17;03/02/2021
DI1Q21;02/08/2021;98794.94;03/02/2021
DI1U21;01/09/2021;98478.72;03/02/2021
DI1V21;01/10/2021;98169.05;03/02/2021
DI1X21;01/11/2021;97831.39;03/02/2021
DI1Z21;01/12/2021;97481.91;03/02/2021
DI1F22;03/01/2022;97054.29;03/02/2021
DI1G22;01/02/2022;96648.45;03/02/2021
DI1J22;01/04/2022;95795.31;03/02/2021
DI1N22;01/07/2022;94412.48;03/02/2021
DI1V22;03/10/2022;92899.96;03/02/2021
DI1F23;02/01/2023;91481.87;03/02/2021
DI1J23;03/04/2023;89935.72;03/02/2021
DI1N23;03/07/2023;88397.67;03/02/2021
DI1V23;02/10/2023;86786.03;03/02/2021
DI1F24;02/01/2024;85288.31;03/02/2021
DI1J24;01/04/2024;83769.31;03/02/2021
DI1N24;01/07/2024;82204.67;03/02/2021
DI1V24;01/10/2024;80603.67;03/02/2021
DI1F25;02/01/2025;79084.91;03/02/2021
DI1J25;01/04/2025;77499.35;03/02/2021
DI1N25;01/07/2025;76077.23;03/02/2021
DI1V25;01/10/2025;74532.0;03/02/2021
DI1F26;02/01/2026;73174.06;03/02/2021
DI1N26;01/07/2026;70402.66;03/02/2021
DI1F27;04/01/2027;67546.48;03/02/2021
DI1F28;03/01/2028;62265.32;03/02/2021
DI1F29;02/01/2029;57264.87;03/02/2021
DI1F30;02/01/2030;52604.81;03/02/2021
DI1F31;02/01/2031;48239.13;03/02/2021
DI1F33;03/01/2033;40735.18;03/02/2021
DI1F35;02/01/2035;34441.24;03/02/2021
DI1F36;02/01/2036;31912.16;03/02/2021
DI1H21;01/03/2021;99887.91;04/02/2021
DI1J21;01/04/2021;99707.14;04/02/2021
DI1K21;03/05/2021;99538.52;04/02/2021
DI1M21;01/06/2021;99326.21;04/02/2021
DI1N21;01/07/2021;99086.33;04/02/2021
DI1Q21;02/08/2021;98800.02;04/02/2021
DI1U21;01/09/2021;98480.91;04/02/2021
DI1V21;01/10/2021;98167.48;04/02/2021
DI1X21;01/11/2021;97846.41;04/02/2021
DI1Z21;01/12/2021;97487.07;04/02/2021
DI1F22;03/01/2022;97045.72;04/02/2021
DI1G22;01/02/2022;96633.95;04/02/2021
DI1J22;01/04/2022;95766.97;04/02/2021
DI1N22;01/07/2022;94370.92;04/02/2021
DI1V22;03/10/2022;92828.15;04/02/2021
DI1F23;02/01/2023;91349.64;04/02/2021
DI1J23;03/04/2023;89769.39;04/02/2021
DI1N23;03/07/2023;88195.06;04/02/2021
DI1V23;02/10/2023;86543.63;04/02/2021
DI1F24;02/01/2024;85004.42;04/02/2021
DI1J24;01/04/2024;83454.27;04/02/2021
DI1N24;01/07/2024;81857.32;04/02/2021
DI1V24;01/10/2024;80263.72;04/02/2021
DI1F25;02/01/2025;78756.45;04/02/2021
DI1J25;01/04/2025;77160.29;04/02/2021
DI1N25;01/07/2025;75727.55;04/02/2021
DI1V25;01/10/2025;74174.96;04/02/2021
DI1F26;02/01/2026;72806.72;04/02/2021
DI1N26;01/07/2026;70020.72;04/02/2021
DI1F27;04/01/2027;67155.99;04/02/2021
DI1F28;03/01/2028;61843.47;04/02/2021
DI1F29;02/01/2029;56820.61;04/02/2021
DI1F30;02/01/2030;52166.31;04/02/2021
DI1F31;02/01/2031;47812.98;04/02/2021
DI1F33;03/01/2033;40301.35;04/02/2021
DI1F35;02/01/2035;34012.57;04/02/2021
DI1F36;02/01/2036;31486.05;04/02/2021
DI1H21;01/03/2021;99895.38;05/02/2021
DI1J21;01/04/2021;99712.54;05/02/2021
DI1K21;03/05/2021;99541.83;05/02/2021
DI1M21;01/06/2021;99331.7;05/02/2021
DI1N21;01/07/2021;99087.81;05/02/2021
DI1Q21;02/08/2021;98799.15;05/02/2021
DI1U21;01/09/2021;98476.7;05/02/2021
DI1V21;01/10/2021;98159.85;05/02/2021
DI1X21;01/11/2021;97832.27;05/02/2021
DI1Z21;01/12/2021;97466.29;05/02/2021
DI1F22;03/01/2022;97016.22;05/02/2021
DI1G22;01/02/2022;96592.15;05/02/2021
DI1J22;01/04/2022;95696.69;05/02/2021
DI1N22;01/07/2022;94273.06;05/02/2021
DI1V22;03/10/2022;92683.77;05/02/2021
DI1F23;02/01/2023;91193.63;05/02/2021
DI1J23;03/04/2023;89350.69;05/02/2021
DI1N23;03/07/2023;88013.81;05/02/2021
DI1V23;02/10/2023;86328.88;05/02/2021
DI1F24;02/01/2024;84942.29;05/02/2021
DI1J24;01/04/2024;83416.77;05/02/2021
DI1N24;01/07/2024;81850.5;05/02/2021
DI1V24;01/10/2024;80282.95;05/02/2021
DI1F25;02/01/2025;78804.45;05/02/2021
DI1J25;01/04/2025;77203.46;05/02/2021
DI1N25;01/07/2025;75762.18;05/02/2021
DI1V25;01/10/2025;74203.59;05/02/2021
DI1F26;02/01/2026;72825.43;05/02/2021
DI1N26;01/07/2026;70056.75;05/02/2021
DI1F27;04/01/2027;67210.99;05/02/2021
DI1F28;03/01/2028;61920.21;05/02/2021
DI1F29;02/01/2029;56920.16;05/02/2021
DI1F30;02/01/2030;52224.51;05/02/2021
DI1F31;02/01/2031;47827.16;05/02/2021
DI1F33;03/01/2033;40313.59;05/02/2021
DI1F35;02/01/2035;34023.08;05/02/2021
DI1F36;02/01/2036;31495.77;05/02/2021
DI1H21;01/03/2021;99902.75;08/02/2021
DI1J21;01/04/2021;99720.02;08/02/2021
DI1K21;03/05/2021;99547.9;08/02/2021
DI1M21;01/06/2021;99334.3;08/02/2021
DI1N21;01/07/2021;99089.46;08/02/2021
DI1Q21;02/08/2021;98805.8;08/02/2021
DI1U21;01/09/2021;98481.33;08/02/2021
DI1V21;01/10/2021;98161.71;08/02/2021
DI1X21;01/11/2021;97834.96;08/02/2021
DI1Z21;01/12/2021;97477.03;08/02/2021
DI1F22;03/01/2022;97037.58;08/02/2021
DI1G22;01/02/2022;96619.36;08/02/2021
DI1J22;01/04/2022;95737.58;08/02/2021
DI1N22;01/07/2022;94307.73;08/02/2021
DI1V22;03/10/2022;92751.75;08/02/2021
DI1F23;02/01/2023;91268.81;08/02/2021
DI1J23;03/04/2023;89432.92;08/02/2021
DI1N23;03/07/2023;88102.17;08/02/2021
DI1V23;02/10/2023;86365.18;08/02/2021
DI1F24;02/01/2024;84915.12;08/02/2021
DI1J24;01/04/2024;83386.81;08/02/2021
DI1N24;01/07/2024;81817.74;08/02/2021
DI1V24;01/10/2024;80178.64;08/02/2021
DI1F25;02/01/2025;78622.07;08/02/2021
DI1J25;01/04/2025;77019.2;08/02/2021
DI1N25;01/07/2025;75579.41;08/02/2021
DI1V25;01/10/2025;74019.64;08/02/2021
DI1F26;02/01/2026;72710.67;08/02/2021
DI1N26;01/07/2026;69881.48;08/02/2021
DI1F27;04/01/2027;67044.37;08/02/2021
DI1F28;03/01/2028;61719.12;08/02/2021
DI1F29;02/01/2029;56686.7;08/02/2021
DI1F30;02/01/2030;52012.25;08/02/2021
DI1F31;02/01/2031;47644.7;08/02/2021
DI1F33;03/01/2033;40126.85;08/02/2021
DI1F35;02/01/2035;33837.91;08/02/2021
DI1F36;02/01/2036;31311.42;08/02/2021
DI1H21;01/03/2021;99910.04;09/02/2021
DI1J21;01/04/2021;99728.33;09/02/2021
DI1K21;03/05/2021;99554.25;09/02/2021
DI1M21;01/06/2021;99342.33;09/02/2021
DI1N21;01/07/2021;99100.57;09/02/2021
DI1Q21;02/08/2021;98817.06;09/02/2021
DI1U21;01/09/2021;98493.01;09/02/2021
DI1V21;01/10/2021;98172.89;09/02/2021
DI1X21;01/11/2021;97848.03;09/02/2021
DI1Z21;01/12/2021;97491.57;09/02/2021
DI1F22;03/01/2022;97054.68;09/02/2021
DI1G22;01/02/2022;96639.19;09/02/2021
DI1J22;01/04/2022;95762.56;09/02/2021
DI1N22;01/07/2022;94323.52;09/02/2021
DI1V22;03/10/2022;92739.45;09/02/2021
DI1F23;02/01/2023;91220.61;09/02/2021
DI1J23;03/04/2023;89351.61;09/02/2021
DI1N23;03/07/2023;87981.63;09/02/2021
DI1V23;02/10/2023;86212.2;09/02/2021
DI1F24;02/01/2024;84726.8;09/02/2021
DI1J24;01/04/2024;83173.32;09/02/2021
DI1N24;01/07/2024;81577.8;09/02/2021
DI1V24;01/10/2024;79951.84;09/02/2021
DI1F25;02/01/2025;78412.04;09/02/2021
DI1J25;01/04/2025;76800.21;09/02/2021
DI1N25;01/07/2025;75351.27;09/02/2021
DI1V25;01/10/2025;73782.19;09/02/2021
DI1F26;02/01/2026;72463.54;09/02/2021
DI1N26;01/07/2026;69619.55;09/02/2021
DI1F27;04/01/2027;66768.42;09/02/2021
DI1F28;03/01/2028;61459.94;09/02/2021
DI1F29;02/01/2029;56454.58;09/02/2021
DI1F30;02/01/2030;51779.87;09/02/2021
DI1F31;02/01/2031;47419.81;09/02/2021
DI1F33;03/01/2033;39897.35;09/02/2021
DI1F35;02/01/2035;33610.88;09/02/2021
DI1F36;02/01/2036;31085.66;09/02/2021
DI1H21;01/03/2021;99917.53;10/02/2021
DI1J21;01/04/2021;99735.55;10/02/2021
DI1K21;03/05/2021;99564.85;10/02/2021
DI1M21;01/06/2021;99351.54;10/02/2021
DI1N21;01/07/2021;99113.49;10/02/2021
DI1Q21;02/08/2021;98839.13;10/02/2021
DI1U21;01/09/2021;98521.2;10/02/2021
DI1V21;01/10/2021;98208.45;10/02/2021
DI1X21;01/11/2021;97885.65;10/02/2021
DI1Z21;01/12/2021;97534.74;10/02/2021
DI1F22;03/01/2022;97105.14;10/02/2021
DI1G22;01/02/2022;96696.2;10/02/2021
DI1J22;01/04/2022;95834.6;10/02/2021
DI1N22;01/07/2022;94451.84;10/02/2021
DI1V22;03/10/2022;92901.72;10/02/2021
DI1F23;02/01/2023;91443.34;10/02/2021
DI1J23;03/04/2023;89833.62;10/02/2021
DI1N23;03/07/2023;88238.73;10/02/2021
DI1V23;02/10/2023;86478.57;10/02/2021
DI1F24;02/01/2024;84999.51;10/02/2021
DI1J24;01/04/2024;83425.32;10/02/2021
DI1N24;01/07/2024;81804.49;10/02/2021
DI1V24;01/10/2024;80176.27;10/02/2021
DI1F25;02/01/2025;78631.99;10/02/2021
DI1J25;01/04/2025;77007.16;10/02/2021
DI1N25;01/07/2025;75685.98;10/02/2021
DI1V25;01/10/2025;73955.1;10/02/2021
DI1F26;02/01/2026;72615.23;10/02/2021
DI1N26;01/07/2026;69743.12;10/02/2021
DI1F27;04/01/2027;66859.95;10/02/2021
DI1F28;03/01/2028;61536.29;10/02/2021
DI1F29;02/01/2029;56512.17;10/02/2021
DI1F30;02/01/2030;51816.43;10/02/2021
DI1F31;02/01/2031;47434.05;10/02/2021
DI1F33;03/01/2033;39909.61;10/02/2021
DI1F35;02/01/2035;33621.38;10/02/2021
DI1F36;02/01/2036;31095.38;10/02/2021
DI1H21;01/03/2021;99925.03;11/02/2021
DI1J21;01/04/2021;99743.32;11/02/2021
DI1K21;03/05/2021;99574.73;11/02/2021
DI1M21;01/06/2021;99367.29;11/02/2021
DI1N21;01/07/2021;99131.81;11/02/2021
DI1Q21;02/08/2021;98858.76;11/02/2021
DI1U21;01/09/2021;98541.21;11/02/2021
DI1V21;01/10/2021;98228.57;11/02/2021
DI1X21;01/11/2021;97908.75;11/02/2021
DI1Z21;01/12/2021;97560.36;11/02/2021
DI1F22;03/01/2022;97134.51;11/02/2021
DI1G22;01/02/2022;96705.84;11/02/2021
DI1J22;01/04/2022;95880.19;11/02/2021
DI1N22;01/07/2022;94492.3;11/02/2021
DI1V22;03/10/2022;92954.61;11/02/2021
DI1F23;02/01/2023;91435.95;11/02/2021
DI1J23;03/04/2023;89818.76;11/02/2021
DI1N23;03/07/2023;88217.44;11/02/2021
DI1V23;02/10/2023;86443.79;11/02/2021
DI1F24;02/01/2024;84949.48;11/02/2021
DI1J24;01/04/2024;83383.37;11/02/2021
DI1N24;01/07/2024;81772.07;11/02/2021
DI1V24;01/10/2024;80113.69;11/02/2021
DI1F25;02/01/2025;78536.77;11/02/2021
DI1J25;01/04/2025;76913.47;11/02/2021
DI1N25;01/07/2025;75596.83;11/02/2021
DI1V25;01/10/2025;73868.6;11/02/2021
DI1F26;02/01/2026;72534.58;11/02/2021
DI1N26;01/07/2026;69656.8;11/02/2021
DI1F27;04/01/2027;66768.21;11/02/2021
DI1F28;03/01/2028;61415.83;11/02/2021
DI1F29;02/01/2029;56363.5;11/02/2021
DI1F30;02/01/2030;51640.46;11/02/2021
DI1F31;02/01/2031;47232.11;11/02/2021
DI1F33;03/01/2033;39703.49;11/02/2021
DI1F35;02/01/2035;33417.49;11/02/2021
DI1F36;02/01/2036;30892.64;11/02/2021
DI1H21;01/03/2021;99932.73;12/02/2021
DI1J21;01/04/2021;99750.59;12/02/2021
DI1K21;03/05/2021;99581.13;12/02/2021
DI1M21;01/06/2021;99365.96;12/02/2021
DI1N21;01/07/2021;99130.07;12/02/2021
DI1Q21;02/08/2021;98854.25;12/02/2021
DI1U21;01/09/2021;98534.29;12/02/2021
DI1V21;01/10/2021;98218.46;12/02/2021
DI1X21;01/11/2021;97895.27;12/02/2021
DI1Z21;01/12/2021;97550.75;12/02/2021
DI1F22;03/01/2022;97130.61;12/02/2021
DI1G22;01/02/2022;96694.8;12/02/2021
DI1J22;01/04/2022;95852.71;12/02/2021
DI1N22;01/07/2022;94457.94;12/02/2021
DI1V22;03/10/2022;92855.2;12/02/2021
DI1F23;02/01/2023;91314.26;12/02/2021
DI1J23;03/04/2023;89673.42;12/02/2021
DI1N23;03/07/2023;88047.86;12/02/2021
DI1V23;02/10/2023;86255.04;12/02/2021
DI1F24;02/01/2024;84739.08;12/02/2021
DI1J24;01/04/2024;83170.91;12/02/2021
DI1N24;01/07/2024;81559.17;12/02/2021
DI1V24;01/10/2024;79888.12;12/02/2021
DI1F25;02/01/2025;78299.45;12/02/2021
DI1J25;01/04/2025;76666.16;12/02/2021
DI1N25;01/07/2025;75338.61;12/02/2021
DI1V25;01/10/2025;73600.81;12/02/2021
DI1F26;02/01/2026;72256.07;12/02/2021
DI1N26;01/07/2026;69396.74;12/02/2021
DI1F27;04/01/2027;66530.86;12/02/2021
DI1F28;03/01/2028;61178.38;12/02/2021
DI1F29;02/01/2029;56133.47;12/02/2021
DI1F30;02/01/2030;51423.14;12/02/2021
DI1F31;02/01/2031;47031.31;12/02/2021
DI1F33;03/01/2033;39498.67;12/02/2021
DI1F35;02/01/2035;33215.06;12/02/2021
DI1F36;02/01/2036;30691.44;12/02/2021
DI1H21;01/03/2021;99939.33;17/02/2021
DI1J21;01/04/2021;99756.69;17/02/2021
DI1K21;03/05/2021;99583.84;17/02/2021
DI1M21;01/06/2021;99370.17;17/02/2021
DI1N21;01/07/2021;99137.5;17/02/2021
DI1Q21;02/08/2021;98859.68;17/02/2021
DI1U21;01/09/2021;98537.01;17/02/2021
DI1V21;01/10/2021;98217.6;17/02/2021
DI1X21;01/11/2021;97885.43;17/02/2021
DI1Z21;01/12/2021;97530.98;17/02/2021
DI1F22;03/01/2022;97098.04;17/02/2021
DI1G22;01/02/2022;96654.39;17/02/2021
DI1J22;01/04/2022;95794.48;17/02/2021
DI1N22;01/07/2022;94355.76;17/02/2021
DI1V22;03/10/2022;92727.75;17/02/2021
DI1F23;02/01/2023;91169.05;17/02/2021
DI1J23;03/04/2023;89492.98;17/02/2021
DI1N23;03/07/2023;87830.22;17/02/2021
DI1V23;02/10/2023;86018.57;17/02/2021
DI1F24;02/01/2024;84484.46;17/02/2021
DI1J24;01/04/2024;82887.11;17/02/2021
DI1N24;01/07/2024;81245.05;17/02/2021
DI1V24;01/10/2024;79582.84;17/02/2021
DI1F25;02/01/2025;78006.94;17/02/2021
DI1J25;01/04/2025;76361.56;17/02/2021
DI1N25;01/07/2025;75020.83;17/02/2021
DI1V25;01/10/2025;73271.46;17/02/2021
DI1F26;02/01/2026;71913.82;17/02/2021
DI1N26;01/07/2026;69034.64;17/02/2021
DI1F27;04/01/2027;66150.05;17/02/2021
DI1F28;03/01/2028;60767.53;17/02/2021
DI1F29;02/01/2029;55701.45;17/02/2021
DI1F30;02/01/2030;50997.67;17/02/2021
DI1F31;02/01/2031;46618.73;17/02/2021
DI1F33;03/01/2033;39080.63;17/02/2021
DI1F35;02/01/2035;32804.02;17/02/2021
DI1F36;02/01/2036;30283.88;17/02/2021
DI1H21;01/03/2021;99947.68;18/02/2021
DI1J21;01/04/2021;99764.53;18/02/2021
DI1K21;03/05/2021;99590.43;18/02/2021
DI1M21;01/06/2021;99375.06;18/02/2021
DI1N21;01/07/2021;99144.97;18/02/2021
